
g r u n d w a s s e r a b f l u s z    in m**3/s 

 simulationszeitraum:   von  950831   0 uhr   bis  950915   0 uhr            0.250


    1800       1    1440

   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
   0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011    0.011
